GeneID	Myers_H1-hESC_cell_2x75_200_1	Myers_H1-hESC_cell_2x75_200_2	Myers_HUVEC_cell_2x75_200_1	Myers_HUVEC_cell_2x75_200_2
574538	27	20	0	0
105369592	33	23	1	0
6539	21	21	1	3
101929384	3	4	0	0
6540	0	1	3	1
102723544	0	0	0	0
5927	1947	1600	5059	3127
84318	1043	976	569	310
105369594	5	6	1	2
283358	1557	1849	30	50
4815	43	48	63	45
105369595	0	0	0	0
100049716	94	129	57	37
105369597	0	0	0	0
101929432	0	0	0	0
65125	9764	8205	13456	8851
5893	706	687	666	465
23085	2613	2251	4057	2863
107987182	2	5	3	1
100292680	1	3	2	0
107984507	2	1	0	0
81029	45	40	1	1
144699	424	361	494	282
100500816	0	0	0	0
79602	2462	2300	3567	2255
93589	17	20	32	24
105369602	0	2	1	0
105369601	3	2	2	3
654429	6	8	0	0
112268103	1	0	0	0
100271702	1	0	0	0
196513	827	743	622	438
775	191	287	3	1
107984540	1	0	0	0
100874369	0	0	0	0
107984131	3	5	0	0
100874234	1	2	0	0
100874370	1	0	0	0
100874235	41	69	6	2
100652846	27	25	4	2
107984539	8	4	6	2
283440	68	65	68	46
2288	12923	13066	7848	4885
55846	1459	1361	1395	719
83714	134	148	81	61
101929469	21	16	5	5
2305	6489	6272	6085	1845
83695	1654	1653	1511	845
7289	1327	1350	2418	1811
7004	3167	2806	2199	1082
10867	1438	1606	4214	4663
105369606	19	24	3	0
100128253	12	13	1	1
101930162	1	1	0	0
56341	40	62	0	0
105369607	0	0	0	0
100129223	5	6	0	0
84766	76	92	971	416
107984495	3	0	3	2
57097	253	214	293	183
105369609	1	1	0	0
105369608	0	0	0	0
105369611	13	32	0	0
105369612	2	5	0	0
103752584	237	190	14	8
894	5963	5958	386	132
57103	836	722	2515	1403
8074	27	16	0	0
2251	4	1	0	0
57102	252	250	1213	735
10635	840	774	684	233
8798	138	192	713	429
10566	18	32	10	5
4704	1932	2005	4335	2518
101929549	13	16	5	4
26290	121	125	1	1
105369614	9	13	1	0
3742	270	379	34	33
3736	18	15	0	0
100507560	12	13	0	0
3741	16	12	1	0
105369617	29	58	1	0
105369616	0	2	0	0
101929584	2	0	0	0
105369618	29	33	0	0
4908	29	44	1	4
57101	156	159	552	496
105369621	1	4	97	45
7450	71	89	114790	117164
109729112	0	0	7	3
105369623	0	0	172	141
105369622	0	0	119	62
928	4620	5419	41238	28161
105369625	5	1	8	7
105369624	0	2	0	0
55200	1222	1353	34	13
7132	2049	2054	5934	3984
112268088	448	409	1	0
6337	5568	5803	10	2
107984500	232	172	0	1
105369626	28	34	1	1
4055	533	562	4292	3520
678655	79	123	156	181
939	36	51	53	67
55080	178	174	281	166
6843	831	751	466	239
51258	3413	4135	3942	2885
9918	9446	8653	6970	2789
692148	6	4	24	2
112268089	1039	943	679	270
2597	220380	252331	187535	106820
25900	788	849	1631	1244
4839	3262	3482	3327	1826
1108	21158	22586	16040	9961
677780	2	1	0	0
105369631	5	5	0	1
57121	17	20	2	3
84519	38	59	11	21
51147	677	617	778	657
171017	2712	2970	2706	1742
196500	862	999	23	33
50813	1967	2106	2037	1768
8079	7731	8274	6474	4887
5763	9211	12792	12456	11871
3902	128	140	68	60
920	372	440	5	1
27239	322	368	481	585
10536	2162	2583	6242	5793
2784	563	535	527	424
83461	1425	1242	1335	460
8078	6353	6983	6720	4269
7167	23615	31622	25532	14634
84727	512	631	139	126
105369632	38	50	40	12
283345	96	120	97	57
171220	114	123	214	112
10233	66	108	110	88
2026	5071	7514	985	824
1822	7939	7972	11332	8718
113246	3223	3816	2194	1720
100147744	11	7	7	4
5777	1078	1183	8	7
105369634	19	31	0	0
105369635	25	35	0	0
406985	0	0	0	0
406933	0	1	0	0
11331	10824	12171	8899	6277
677777	134	172	124	56
10436	2882	3021	2701	1542
10162	1698	1673	1122	669
716	308	297	28	32
715	370	543	143	121
51279	638	714	1293	1114
283314	204	185	323	175
83758	121	154	129	95
9746	1851	1948	2904	2264
5830	2165	2451	1475	1214
341392	0	0	21	8
283316	34	30	1387	676
101927882	0	0	3	1
9332	4	5	0	0
339	0	0	0	0
9573	190	186	117	105
359787	3	9	0	0
170482	1	2	0	0
360030	1	1	0	0
79923	2358	2242	0	0
144195	1717	1673	150	129
6515	21389	21101	2158	1979
55810	736	660	1304	933
719	1	1	6	10
25977	698	668	1377	926
50856	13	10	18	11
642559	2504	2540	3	0
440077	0	0	0	0
440078	40	32	74	79
55138	16	26	13	8
653113	92	99	27	21
101927905	24	29	38	28
112268090	40	43	3	11
107987171	53	49	1	0
389634	41	80	3	0
101927966	10	9	1	0
93978	3	3	0	0
338339	8	7	0	0
26253	0	0	0	0
105369645	0	1	0	0
57379	0	3	0	0
8076	8	4	0	0
57494	4091	3490	3505	2763
144568	628	828	4	2
1911	44177	46558	1992	1344
4074	5210	5210	3794	2157
10219	115	85	85	75
253128	3	6	2	2
144571	25	21	36	35
2	17	16	122	36
5858	14	11	22	9
3	2	2	2	0
100422872	29	35	279	100
100499405	179	331	312	130
642846	1822	1799	405	182
107984489	254	225	27	11
105369649	5	10	0	0
101930452	86	73	6	1
101928030	1	1	0	0
728715	210	194	47	15
105369647	42	25	7	1
107987172	224	197	47	16
440081	2776	2503	686	311
105376678	20	11	6	3
408186	63	50	12	6
3820	9	3	4	2
107987174	13	3	4	1
374443	125	119	94	61
105369728	4	3	0	0
29121	363	338	380	183
105369652	1	2	1	1
160365	0	0	0	0
969	2	2	709	1059
51348	1	0	1	1
9976	0	0	285	235
100431172	14	18	0	0
387836	114	87	0	0
100506159	0	0	0	0
400002	0	0	0	0
160364	0	0	0	0
51266	0	0	0	4
387837	0	0	39	34
102724020	0	0	3	4
112268091	0	0	1	1
283420	0	0	4	2
51267	11	4	368	315
105369655	0	0	0	0
64581	4	5	0	1
4973	0	0	0	0
120939	0	0	0	1
107984509	1	0	0	0
23710	3209	3719	4003	4214
3824	6	2	15	12
105369656	0	0	0	1
113523642	113	170	0	0
101928100	1	3	139	167
100528032	1	1	28	35
22914	1	1	26	35
8302	0	0	0	0
3823	0	0	0	0
3822	0	0	0	0
3821	1	0	0	0
105369657	0	0	0	0
255308	540	364	328	343
105369658	0	0	0	0
101060038	1	1	0	0
105376675	2	2	1	1
10748	78	62	83	35
55110	660	731	930	424
55359	48	37	1121	542
8531	8642	8928	12779	8927
112268104	5	8	13	7
101928162	0	0	0	0
50837	0	0	0	0
50836	0	0	0	0
50835	0	0	0	0
107984459	18	6	32	15
50839	3	0	6	2
100533464	124	98	87	65
11272	28	23	7	5
5554	104	81	86	64
50838	0	2	2	1
5555	5	7	4	3
106707243	96	76	93	63
50840	5	7	19	11
259296	1	3	1	2
259295	11	30	33	23
259294	10	7	6	2
259290	7	12	5	6
259292	4	3	4	0
259289	3	9	1	3
259293	1	6	4	1
100129361	551	594	1351	832
353164	1	3	0	0
5544	44	46	1	1
107987183	4	6	7	6
5545	2	0	0	0
5542	0	1	2	0
653247	0	0	0	1
440084	0	0	0	0
338817	11	21	18	21
2120	1154	937	3009	1641
79370	51	48	1	0
103504734	21	37	197	77
4040	3725	2760	3186	1848
54682	244	253	2678	1713
503693	4	10	21	3
118426	446	405	390	243
107984485	206	203	92	55
80824	4215	4171	1325	1041
107984486	0	0	0	0
1389	732	762	1622	1048
2842	613	607	82	78
1027	592	657	802	601
105369663	41	37	157	86
81575	19	13	749	404
107984129	4	5	12	4
693198	0	0	1	0
51202	2110	1967	3809	2131
107984492	12	6	8	2
112267864	5	2	14	2
387841	345	502	789	394
9052	53	50	5880	3935
693199	1	1	41	52
100506314	36	23	413	196
55507	3	1	29	13
50865	1290	1341	1171	809
93164	267	243	370	213
57613	1563	1461	843	563
83445	66	54	7	2
105369666	0	0	0	0
2012	12	17	22967	11850
283422	3	2	0	0
2904	95	77	4	3
105369668	2	2	0	1
105369667	4	7	0	0
55729	4671	4342	4811	3635
79887	341	347	4	5
101928317	10	16	1	0
101928290	16	13	0	0
144608	45	69	114	89
2984	122	142	0	0
105369669	31	29	4	5
121504	96	68	81	26
55766	802	958	1179	1276
51729	5649	5395	4993	2681
440087	4	2	22	39
420	4	2	1341	1872
4256	1	0	5779	15513
121506	0	1	40	31
397	11	20	26521	16419
105369670	0	1	0	1
5149	0	0	0	0
101928340	3	4	0	0
107984506	0	0	0	0
85004	19	17	0	0
100873980	0	0	0	0
5800	77	58	0	0
105369673	0	0	0	0
105369672	0	0	0	0
2059	210	209	1311	1186
102724146	770	689	433	427
11171	6283	6088	9131	6084
51071	561	727	2160	1493
101928362	5	7	0	0
729025	2	3	0	0
4257	5057	4682	4941	3291
107984494	15	4	19	3
55885	147	111	2	0
105369677	0	0	1	0
728622	31	29	144	24
105369678	1	0	0	0
100616279	0	0	0	0
79785	0	0	2	0
5288	2	0	1	0
89869	0	0	0	0
93661	0	0	0	0
102724227	5	2	0	0
107984527	0	0	0	0
54477	2886	2609	637	390
112268092	152	250	9	1
121536	2067	1825	1542	1172
101928387	10	9	17	9
105369682	0	0	3	5
100506393	0	0	0	0
105369685	0	3	0	0
105369684	0	0	0	0
105369686	0	0	0	0
105369687	0	0	0	0
105369688	0	0	0	0
5139	332	234	1812	1246
53919	30	19	291	198
28234	0	0	1	0
115072896	0	0	0	0
338821	0	0	0	0
10599	2	6	0	0
6579	160	162	1	2
3375	1	0	0	0
79912	272	260	1525	757
5965	1232	1027	4151	2416
51026	579	536	2388	1505
80763	9	14	2	2
2998	10	7	6	2
3945	46993	44660	31967	20251
105369689	1	0	0	0
102724261	6	3	3	2
3764	41	32	0	0
10060	4	2	0	0
55907	1203	1298	2428	1640
105369690	4	6	12	2
107984497	0	1	0	0
6489	90	62	0	0
112268093	7	3	0	0
105369151	43	31	1	0
9847	1730	1359	2078	1191
105369692	0	0	1	1
105369691	4	4	0	2
55500	1844	1194	3041	1661
107984516	10	18	1	0
101928441	6	6	1	0
6660	60	45	4	1
105369697	1	0	0	0
105369696	0	0	0	0
100126320	0	1	0	0
101928471	1	0	0	0
144360	0	0	0	0
105369698	0	0	0	0
586	8541	6963	18404	9606
105369699	354	243	530	239
107984475	4	3	0	0
196415	0	0	0	0
645177	2	0	0	0
4033	6	1	2	0
55259	2	1	2	0
144363	46	46	349	136
3845	2384	1962	2196	1551
105369701	1	0	0	0
160492	2	0	0	0
100422897	0	0	0	0
100506451	85	78	95	32
11228	835	710	3334	1481
107984501	1	1	2	0
79365	34	49	27	11
8082	31	33	66	23
101928554	0	0	2	0
105369705	0	0	1	0
105369704	0	0	1	0
107984482	1	1	16	4
3709	2373	1577	17747	14190
105369706	3	1	2	1
55726	1738	1459	2432	1245
26127	587	490	1915	1178
51768	2440	2625	3766	2399
9412	636	709	1517	902
728858	9	2	1	0
23012	1217	843	2253	1675
56938	713	609	3197	1726
101928646	29	16	128	54
341346	10	13	17	8
8496	911	693	8097	5056
107984461	0	0	6	6
387849	6	7	62	36
60488	1165	1120	2401	1372
100287284	0	0	10	4
57542	1248	1178	2424	1397
105369709	0	0	0	0
5744	1	0	147	13
105369710	1	2	1	0
107984462	0	0	0	0
729291	71	58	63	22
55297	296	280	363	153
101928705	34	21	21	9
105369711	0	0	0	0
101928735	8	1	0	0
55711	910	805	3182	1962
100506606	85	69	226	122
51290	526	489	2179	1392
101055625	5	3	193	34
341350	2	1	122	12
83857	1482	1440	160	101
105369714	5	17	0	0
105369715	0	0	0	0
105369716	0	0	0	0
105369717	0	0	0	0
105369718	0	0	0	0
105369719	2	1	1	0
105369720	1	0	1	0
10526	2233	1889	3375	2089
65981	3116	2294	2067	1399
645485	2	2	0	1
100287314	159	142	197	82
107984476	1	1	0	0
441631	483	695	883	1158
100506660	106	100	10	12
1663	5434	5666	1028	535
144203	64	76	2	6
58516	8981	9097	3772	2282
79857	32	38	22	10
101929027	47	43	0	0
160518	766	700	2147	1361
100874249	52	36	16	8
254013	70	90	212	128
196394	181	180	441	210
105369722	1	2	3	1
105369724	1	0	1	2
107984470	0	0	0	0
440093	480	573	584	664
107984532	1	1	0	0
105369723	0	0	0	0
105369725	6	11	20	7
55196	3139	2426	4760	3074
102724618	4	1	3	0
107984473	0	0	0	0
636	1737	1635	1737	1236
121512	1455	1227	2437	1354
10059	2913	2425	6760	4483
51067	1467	1526	2432	1681
5318	1573	1040	402	521
341359	146	85	0	0
105369726	0	0	0	0
84920	291	223	496	224
107984469	0	0	0	0
144245	134	84	461	289
144402	188	166	980	790
107984504	37	38	28	24
107984484	0	0	0	0
105369730	0	0	0	0
55605	2021	1613	1131	804
101927019	5	10	11	0
225	2	1	1	0
283461	16	10	5	2
114134	312	211	167	71
112268095	1	0	0	0
101930164	0	0	0	0
105369734	0	0	0	0
107984474	0	0	0	0
105369735	0	0	0	0
120892	4	6	32	9
105369736	0	0	0	0
283463	196	225	2	4
1272	906	880	1	3
107984496	0	1	0	0
29951	4	5	0	0
107984499	0	0	0	0
107984498	1	0	0	0
101927038	0	0	0	0
105378247	0	0	4	0
283464	788	636	2589	1239
10138	27	34	548	360
85437	870	1075	1379	822
102467003	1	0	1	0
51535	1835	1604	3041	1841
144165	1770	2231	4348	1906
101927058	0	0	0	0
105369738	0	0	0	0
105369739	0	0	0	0
105369740	0	1	0	0
80070	399	341	1	0
83448	721	576	1315	733
51135	272	203	1227	844
5756	372	318	4441	2067
84216	37	32	52	35
4753	3237	2883	2	0
440097	3	7	0	0
105369742	0	0	0	0
83956	4	8	8	4
51054	352	333	216	139
196527	2935	2193	9638	5858
105369743	1	1	2	2
105369744	0	0	0	0
400027	348	298	382	276
196528	2461	2212	1522	897
105369745	44	27	30	12
9169	2685	2106	7401	5179
81539	14478	11336	13595	7007
105378248	126	95	23	5
54407	16139	8966	41060	32429
102723757	4	5	6	18
100288798	83	119	189	151
55089	531	361	15	11
107984466	1	2	1	3
347902	208	123	1562	754
91523	233	213	137	107
100616486	0	0	0	1
100233209	0	3	5	3
105369746	2	2	0	3
105369747	1	0	0	1
107984528	0	0	0	0
100616478	0	0	0	0
111082992	0	0	0	0
79657	893	748	1646	839
105369748	21	40	66	36
8909	1	2	8	7
10411	313	359	2197	1864
55652	458	602	905	773
51564	4668	4804	11403	8192
107984503	0	2	1	2
7421	31	15	128	82
79022	731	701	2224	1026
1280	828	780	1	0
105369752	33	37	0	0
105369750	0	0	2	0
29843	1037	951	1176	565
5213	5612	5906	5631	4058
102466657	1	2	0	0
140461	280	274	1262	661
387856	117	146	7	9
102725258	2	3	0	0
121275	2	3	0	0
105369753	0	0	0	0
341567	0	0	0	0
121274	322	260	161	96
121273	0	1	1	1
23519	4	9	10	2
341568	0	1	0	0
3906	0	0	0	0
54934	1365	1306	1093	705
677815	4	2	1	1
100302221	4	1	2	1
677793	7	5	4	1
677794	1	4	3	3
904	1554	1352	2143	1475
255411	517	564	731	638
112	2636	2425	3162	3094
100616262	5	3	7	4
100506125	12	11	1	3
101927241	2	2	4	12
784	1141	1171	2591	2184
9416	6247	5990	6884	4389
105369755	129	127	176	104
27289	933	887	396	450
85478	130	102	64	40
51303	1394	1341	1711	1431
377	16053	15113	12256	7824
7480	71	99	21	7
7471	6	4	0	0
105369757	1	0	0	0
105369756	0	0	0	0
23109	30	26	41	29
105369758	130	123	195	131
5571	1277	1503	2105	1426
8085	8796	9297	14061	9059
121268	178	222	93	49
50846	10	7	338	106
105369759	2	5	12	2
55716	1652	1821	3295	2556
10376	81146	81884	92172	47560
105369760	7	13	4	4
7846	25037	24219	54574	36371
84790	24161	26485	42909	18366
101927267	82	97	98	32
5630	10	12	0	0
10024	2242	2303	1354	441
338761	34	41	5	0
79962	17	5	77	11
65244	1244	1190	5323	3257
100335030	6	7	15	2
23416	81	123	100	54
105369761	5	2	3	2
10445	3199	3634	2472	1846
84070	52	45	34	11
25766	1147	1424	1059	744
91010	2454	2334	6922	4673
7009	18499	18805	25026	16012
57701	1937	1823	2828	2168
100286844	57	49	46	31
144233	76	87	134	49
23017	13	42	13	12
283332	0	0	0	0
101927292	0	0	0	0
105369763	0	0	0	0
359	0	1	0	0
101927318	4	1	0	0
362	88	126	12	8
105369764	4	9	0	1
363	6	8	3	3
102723963	2	1	3	0
29127	1922	1682	2552	1095
41	310	367	98	81
6602	7139	7609	5342	3172
2819	38	33	2	3
84987	628	727	893	817
91012	1640	1933	1976	1509
51474	1789	1538	5731	3517
100302220	1	0	0	0
107984505	5	3	2	1
121006	0	3	0	0
113251	2127	1744	5071	2728
106633800	8	12	40	23
57609	2347	1698	5062	3267
466	620	590	628	384
283471	0	0	0	0
25840	729	537	750	420
613227	6	1	6	7
4891	2712	2302	2510	2069
25875	1772	1774	1498	1310
81566	1209	1226	2956	1920
7024	2227	2293	1859	1178
5463	540	696	490	446
9802	1013	953	8325	5543
57228	201	212	1007	467
102723983	50	97	87	39
51411	2	3	0	0
105369767	0	0	0	0
1990	0	1	0	0
11226	443	508	5011	1520
9498	740	694	687	250
107984508	4	3	1	0
105369768	0	3	1	1
6334	1275	1244	3740	2069
401720	851	992	129	80
105369971	24	27	5	2
341405	24	25	49	33
94	11	19	14476	11250
91	1450	1776	2635	2184
692159	6	4	157	145
160622	128	157	3253	2575
3164	972	961	808	530
107984510	19	14	18	9
60673	1700	1875	2019	1402
113523638	11	11	1	1
26628	6	7	1	0
112268096	1	4	3	0
105369771	1	1	1	0
144501	1	6	1182	484
283403	0	0	0	0
283404	0	0	12	6
3855	355	678	13769	12820
109729127	51	78	1508	1521
85349	1	4	23	30
3892	3	5	0	1
3887	0	1	1	0
3889	0	0	1	1
3891	0	0	0	0
3890	0	0	1	0
3888	0	0	0	0
9119	0	0	0	0
3854	0	0	0	0
286887	0	0	0	0
3853	0	0	2	10
3852	1	1	0	14
112802	0	0	0	0
121391	0	0	0	0
140807	1	0	0	0
319101	0	0	0	0
100127967	0	0	0	0
105369772	0	0	0	0
3849	0	0	0	0
3848	0	0	0	0
374454	0	0	0	1
51350	0	0	0	0
3850	2	1	0	0
3851	0	0	0	0
338785	0	0	0	1
196374	1	7	0	0
3856	14925	16655	1841	1175
113218482	682	583	13	16
3875	11827	12142	10019	5469
1975	28828	30425	20523	20620
283335	135	159	154	143
23371	386	341	3627	2951
102466193	0	0	4	2
84926	372	464	2431	1914
3489	225	281	556	183
8435	1	2	0	0
51380	524	502	725	534
283337	1503	1751	1501	1005
3695	20	16	4	3
5916	3608	3836	871	728
84975	911	935	1740	1190
9700	4731	3813	1735	652
5204	3446	3817	4585	4107
112268097	913	1002	1120	777
60314	1899	2177	1381	1033
8086	2333	3001	2251	1339
121340	1	6	2	0
6667	4440	3989	3830	2451
269	5	8	1	0
54458	2923	3442	4923	3546
5094	27377	27828	25125	16585
102157401	3639	3222	2615	1176
7786	1682	1691	2277	1574
6895	2151	2265	1211	812
114108587	169	122	578	427
8620	37	23	77	38
11016	687	594	2575	1931
100652999	157	129	616	461
517	8538	10444	9662	8763
57658	884	945	2977	2165
105369774	0	0	0	0
102216268	2	3	0	0
105378250	0	0	0	0
107984525	8	5	1	0
100874366	0	1	0	0
3229	2	2	0	0
105369775	0	0	0	0
3228	1	0	0	0
100124700	1	0	0	0
3227	4	0	0	0
100874365	1	0	5	9
3226	1	0	175	184
406973	0	0	1	0
100874364	1	0	17	25
100874363	0	0	19	31
3225	0	0	197	291
107984512	0	0	36	33
3224	4	0	193	175
3221	2	0	137	112
3222	0	0	29	42
3223	3	0	238	318
693200	0	0	0	0
440101	1	1	5	1
100240735	0	0	0	0
100240734	0	0	0	0
23583	507	648	616	445
400043	1	4	176	243
105369776	3	3	1	2
102724030	0	1	4	0
105369777	0	1	1	0
23468	12149	10263	6637	4341
100616400	453	415	75	55
112935960	13	11	9	5
3178	75154	76303	37917	25848
4778	147	184	0	0
22818	2973	3334	8150	5588
442892	0	1	1	0
102724050	37	37	2534	1901
53831	0	1	2	2
25946	933	1125	455	413
3678	1232	1562	100581	68275
121355	5	3	0	0
3071	3	8	13	12
5153	125	93	0	4
5502	324	440	0	0
644076	0	0	0	0
90070	0	0	0	0
117159	0	0	0	0
118430	0	1	0	0
9840	2	4	0	0
107984515	0	0	0	0
58158	0	1	0	0
101927484	0	0	0	0
441639	0	0	0	1
121364	0	0	0	0
254783	0	0	0	0
283365	0	0	0	0
390321	0	0	0	0
254786	0	0	0	0
390323	0	0	0	0
403282	0	0	0	0
390326	0	0	0	0
341416	0	0	0	0
390327	0	0	0	0
403284	0	1	0	0
341418	0	0	0	0
121129	0	0	0	0
121130	0	0	0	0
196410	127	129	1	0
3679	4658	4513	19	11
100528022	729	837	616	381
2647	747	1107	705	565
5959	137	99	26	21
967	9653	11898	24490	20991
105369779	248	227	119	87
10220	1515	1740	2407	1462
84324	2332	2494	3222	1978
29095	1012	1121	1685	1017
85406	1645	1885	1939	1275
440104	828	815	559	432
4327	291	319	210	174
84305	1447	1579	538	381
1606	693	767	2557	1997
6490	5969	7167	14	12
1017	1166	1206	2429	1275
5869	2001	2164	4690	3457
6821	2029	2287	3978	2615
64375	936	913	237	154
105369781	22	19	6	3
105369780	223	183	95	38
6231	6084	10334	9214	10877
2065	3313	3335	7	2
105369782	265	262	9	6
5036	9222	10206	13033	6428
6171	20470	32671	28326	19840
84872	608	730	488	326
23344	6442	6791	12565	8393
107987175	227	521	252	325
140465	2857	4192	3496	2508
4637	15095	19268	50013	34986
6601	5970	5795	7821	5855
100189152	0	1	0	0
107984468	0	4	2	1
10193	2712	2596	5775	4836
79035	1807	1793	2048	1277
283375	38	35	34	33
283373	4507	4258	8604	5346
93058	624	647	397	233
1431	7755	8116	15484	11086
10330	3442	3784	2861	2250
112268098	128	111	142	88
9924	1329	1660	644	601
51561	68	50	15	9
6773	2106	1942	3161	2586
319	1	6	1	0
8914	8057	8754	2570	1288
4284	2	5	4	1
283377	1293	1287	638	417
27165	565	664	27	14
106635541	45	194	124	61
5939	872	819	5648	3659
11176	9932	8525	7814	5576
506	35669	37595	34823	22146
692090	6	4	9	8
26789	22	19	19	8
10728	10018	9125	17606	8187
4666	22278	23578	23896	19539
5557	1358	1311	464	159
8630	101	125	3	5
121214	3	7	0	0
8608	38	82	6	3
11318	13	24	2	3
9880	1863	2055	809	563
6866	320	355	0	0
4640	15	17	2	0
23306	2551	2121	1567	782
4665	1325	1361	508	560
6778	1912	2123	8888	7435
4035	23105	22937	1291	2521
105751187	106	71	10	22
100302201	2	3	0	0
11247	70	123	0	3
6472	10915	11598	5904	4093
56901	24	43	5	11
246329	86	121	32	20
22864	1729	1981	1957	1566
3626	46	45	2	1
83729	670	789	3	2
2735	1356	1348	9	2
64333	125	149	10	12
4141	12757	14654	7962	4917
102465454	28	19	17	5
1649	301	329	503	448
693201	9	2	19	17
114785	1734	1786	2715	1845
10540	4298	4809	7068	5303
3798	2564	2308	79	56
79837	1293	1315	921	660
196403	2642	2947	806	790
115557	678	851	356	471
101927583	17	25	16	17
65012	54	78	41	52
2583	107	113	115	102
10956	4600	4831	13808	10931
116986	187	268	365	316
100130776	51	73	471	387
6302	2100	2000	2553	1644
1019	5253	5400	6004	3757
102466729	5	2	6	4
92979	302	366	147	176
1594	98	119	36	26
4234	715	852	738	435
25895	150	167	471	376
10102	1028	1010	1277	759
10677	74	78	116	80
10106	6610	6279	9763	7328
407016	2	0	3	0
105369783	11	9	13	6
283387	6	11	0	1
101927608	3	6	0	0
100506844	43	62	118	95
91419	168	159	162	95
105369784	0	0	0	0
105369785	0	0	0	0
105369786	0	0	0	0
105369787	1	1	0	0
105369788	0	0	0	1
105369789	0	0	1	2
101927653	0	0	0	0
100506869	0	0	0	0
121227	553	448	2567	2321
105369791	0	3	4	4
105369792	0	0	0	0
9194	47	43	469	181
105369793	0	0	0	0
338811	12	21	11	11
9958	912	596	3254	1776
102465133	39	39	104	75
23041	957	800	3064	2072
283416	27	20	27	16
406891	12	16	5	2
57460	2720	2649	54	22
105369795	1	2	0	0
552	13	3	0	0
105369797	0	0	0	0
283417	214	149	96	44
10329	208	203	644	408
104169670	23	19	73	45
113218505	33	139	90	105
57522	702	683	1384	881
105369801	2	3	9	2
105369798	0	2	1	1
144577	254	332	162	109
115749	77	95	4	2
11260	7079	5566	7517	4319
29110	637	586	2182	1301
105369803	2	0	1	0
107984521	0	0	2	0
105369804	5	5	3	0
283349	1734	1718	4200	2776
100500856	0	0	0	0
693129	0	0	0	0
2799	1825	1540	18247	12085
23329	184	185	342	259
400046	3	3	0	0
109729131	10	8	0	0
107984522	1	0	0	0
11197	172	149	1	0
